%% LaTeX2e file `advmulmaxaccuracy.dat'
%% generated by the `filecontents' environment
%% from source `SALE' on 2013/09/19.
%%
1,95.0,90.0,90.0,40.0,80.0,
2,95.0,90.0,90.0,41.0,81.0,
3,97.5,95.0,95.0,41.0,90.0,
4,98.0,96.0,96.0,42.0,93.0,
5,98.5,97.0,97.0,42.5,95.0,
6,99.0,98.0,98.0,43.0,96.0,
7,99.0,98.0,98.0,43.5,96.0,
8,99.0,98.0,98.0,45.0,97.0,
9,99.0,98.0,98.0,45.0,97.0,
10,99.0,98.0,98.0,44.0,97.0,
11,99.0,98.0,98.0,44.0,97.0,
