%% LaTeX2e file `advsinglebalance.dat'
%% generated by the `filecontents' environment
%% from source `SALE' on 2013/09/19.
%%
0,188.8,59.4,159.3,192.4,160.1,
1,160.3,48.1,169.5,174.1,168.3,
2,153.5,39.3,158.3,164.1,158.3,
3,145.6,31.0,148.3,155.7,148.5,
4,142.6,18.3,18.4,167.1,18.2,
5,91.0,8.1,8.0,177.0,8.0,
