%% LaTeX2e file `randomsinglebalance.dat'
%% generated by the `filecontents' environment
%% from source `SALE' on 2013/09/19.
%%
0,191.4,58.7,158.9,192.7,158.3,
1,192.4,48.8,148.4,183.8,148.1,
2,182.9,38.4,138.3,184.6,138.7,
3,172.6,28.6,128.3,165.7,128.0,
4,163.6,18.3,97.7,156.2,98.2,
5,142.6,8.2,68.4,157.7,68.2,
