%% LaTeX2e file `advsingleaccuracy.dat'
%% generated by the `filecontents' environment
%% from source `SALE' on 2013/09/19.
%%
0,100.0,0.0,100.0,100.0,100.0,
1,70.0,0.0,100.0,80.0,100.0,
2,60.0,0.0,100.0,70.0,100.0,
3,50.0,0.0,100.0,60.0,100.0,
4,40.0,0.0,0.0,50.0,0.0,
5,0.0,0.0,0.0,40.0,0.0,
